geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
POINT (5.6130713 51.3160178),LSmof,4D79,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-14,Ja,Nee,{00000000-0000-0000-0000-000000000000},_E349B4E0-7B45-40CA-9F62-51F9DA0C7CF3
POINT (5.6103672 51.3159712),LSmof,4D86,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2001-07-04,Ja,Nee,{00000000-0000-0000-0000-000000000000},_04D994B5-7C43-4E48-801E-A68D99603D54
POINT (5.6103643 51.3159721),LSmof,4D93,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2023-05-16,Ja,Nee,{00000000-0000-0000-0000-000000000000},_2A2F3C66-F9E2-4CC4-A7C9-5E1B0E5BB4EA
POINT (5.6103833 51.3160003),LSmof,4DA0,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2001-07-05,Ja,Nee,{00000000-0000-0000-0000-000000000000},_A0DC1B2E-77E6-474C-A885-64DBC64B4F0C
POINT (5.6103216 51.3158879),LSmof,4DAD,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2023-05-16,Ja,Nee,{00000000-0000-0000-0000-000000000000},_DE61DB45-E26B-4385-B32D-3A658CBD408B
POINT (5.6143300 51.3170333),LSmof,4DBA,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-06-23,Ja,Nee,{00000000-0000-0000-0000-000000000000},_4B53936D-161B-449D-AFE5-238BF1A42694
POINT (5.6143862 51.3168984),LSmof,4DC7,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_63DE0525-EB70-4F02-B8DB-20E9E5F1EA78
POINT (5.6156242 51.3171870),LSmof,4DD4,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_B8BE5773-1BD1-4A73-B8AF-3C490BFB1FCC
POINT (5.6144887 51.3169208),LSmof,4DE1,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-08,,Nee,{00000000-0000-0000-0000-000000000000},_08FB39BF-FBEA-4981-B230-BDAB55159F8C
POINT (5.6144569 51.3167222),LSmof,4DEE,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-07-10,Ja,Nee,{00000000-0000-0000-0000-000000000000},_CC090C67-0BBF-4225-BB7F-EBF372920896
POINT (5.6144750 51.3166747),LSmof,4DFB,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-07-10,Ja,Nee,{00000000-0000-0000-0000-000000000000},_FAE0A5F9-ECCB-40D1-B3FF-309D22F3EC95
POINT (5.6145030 51.3165497),LSmof,4E08,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-06-20,Ja,Nee,{00000000-0000-0000-0000-000000000000},_FC8D6D2B-15CB-4983-A56F-497B05876487
POINT (5.6146118 51.3165399),LSmof,4E15,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,1988-08-07,,Nee,{00000000-0000-0000-0000-000000000000},_797A5FAD-C4FC-45B6-BAE4-924798B8859D
POINT (5.6144562 51.3165394),LSmof,4E22,BESTAAND,IN BEDRIJF,VERBINDING,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-06-20,,Nee,{00000000-0000-0000-0000-000000000000},_1B57096F-1F2C-4BA0-BC54-AA0DAF0FD517
POINT (5.6152607 51.3167550),LSmof,4E2F,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_06E8A1CE-1211-4C44-99D7-97C64B459131
POINT (5.6158246 51.3166148),LSmof,4E3C,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_A58CBB9C-4ABE-4503-AAA7-46358977C0AE
POINT (5.6156375 51.3166551),LSmof,4E49,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,AANSLUITNET,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_10094F55-3DF9-437A-B749-99665350A372
POINT (5.6157826 51.3165098),LSmof,4E56,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_4CF8D502-E9D2-480F-99C2-D7B57EA2BBCD
POINT (5.6157750 51.3164735),LSmof,4E63,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_C0F460BD-5BEE-4D77-92D9-1E0690BBACF2
POINT (5.6157663 51.3164281),LSmof,4E70,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_72074912-539B-40AD-9278-5408EDE08620
POINT (5.6157382 51.3162595),LSmof,4E7D,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_68EC618A-8B6B-4F4B-A7B8-388EEA20B6F7
POINT (5.6158215 51.3161617),LSmof,4E8A,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_58BEE2D2-3A1F-41D3-AF45-3BF1BFA0261B
POINT (5.6156653 51.3161493),LSmof,4E97,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_64C2C09B-6F06-4907-B86B-B99AA5E0B6CE
POINT (5.6156569 51.3161422),LSmof,4EA4,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_06222E29-308B-499F-942E-443E6A507E39
POINT (5.6154309 51.3160398),LSmof,4EB1,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_EFA64F22-786C-4531-AF0C-FA7D99113124
POINT (5.6154390 51.3160459),LSmof,4EBE,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_71DB3D79-76FB-46D0-84A7-0D8A114CE16E
POINT (5.6153972 51.3160283),LSmof,4ECB,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_418B5531-AF60-48C3-86F9-FA592A97D812
POINT (5.6151785 51.3160141),LSmof,4ED8,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_2BC1E2F2-A956-4D2E-AF99-C164686D24BA
POINT (5.6151947 51.3160151),LSmof,4EE5,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_9B075DA8-926E-4F35-8731-8B2B39ACB718
POINT (5.6145422 51.3163198),LSmof,4EF2,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-12-18,Ja,Nee,{00000000-0000-0000-0000-000000000000},_7983AFD3-7C27-43ED-984A-7626C6C4F186
POINT (5.6145451 51.3162999),LSmof,4EFF,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2009-04-16,Ja,Nee,{00000000-0000-0000-0000-000000000000},_729D54E4-4C9C-4DFF-9DAE-51E4BBC23394
POINT (5.6149104 51.3163387),LSmof,4F0C,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_3FF5C8BA-7E3A-4EF6-9A48-B35D7E8EFB48
POINT (5.6146728 51.3161669),LSmof,4F19,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1990-12-12,Ja,Nee,{00000000-0000-0000-0000-000000000000},_CDF56587-A63E-4501-8BA7-C1FDBF878981
POINT (5.6146802 51.3161170),LSmof,4F26,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1999-07-12,,Nee,{00000000-0000-0000-0000-000000000000},_2A443790-339E-4D3C-A57B-BCF3C3614F05
POINT (5.6148455 51.3160766),LSmof,4F33,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2012-12-13,Ja,Nee,{00000000-0000-0000-0000-000000000000},_D94BF1C4-3066-4FD9-B947-EF8B20A3E1A5
POINT (5.6145570 51.3162180),LSmof,4F40,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-04-14,Ja,Nee,{00000000-0000-0000-0000-000000000000},_A4B69A3E-41C5-45D1-926F-CD019D183A6D
POINT (5.6136935 51.3167303),LSmof,4F4D,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2009-06-09,Ja,Nee,{00000000-0000-0000-0000-000000000000},_487FC3CE-D283-4FE4-82EE-8527A8C10EDE
POINT (5.6136568 51.3167252),LSmof,4F5A,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2017-01-10,Ja,Nee,{00000000-0000-0000-0000-000000000000},_33884459-2787-41D2-BEBF-ECB52D851742
POINT (5.6135057 51.3167046),LSmof,4F67,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2008-09-04,Ja,Nee,{00000000-0000-0000-0000-000000000000},_5706C706-6A0A-46CC-B18B-744433709B02
POINT (5.6135292 51.3166631),LSmof,4F74,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,AANSLUITNET,Netbeheerder,Netbeheerder,2008-09-04,Ja,Nee,{00000000-0000-0000-0000-000000000000},_288BE04C-F29E-401A-A3BB-1D80B04E9A35
POINT (5.6139582 51.3167673),LSmof,4F81,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2017-01-10,Ja,Nee,{00000000-0000-0000-0000-000000000000},_20A69122-D6E8-480A-94AC-FC8519CC2BD4
POINT (5.6138437 51.3167286),LSmof,4F8E,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,AANSLUITNET,Netbeheerder,Netbeheerder,2009-09-03,Ja,Nee,{00000000-0000-0000-0000-000000000000},_185DABC8-EAD3-41BD-9145-80EF4ED5FBC3
POINT (5.6138136 51.3167471),LSmof,4F9B,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,2009-09-03,Ja,Nee,{00000000-0000-0000-0000-000000000000},_CC0483A0-77B8-49E6-A4DC-F114F1EADD54
POINT (5.6137098 51.3167098),LSmof,4FA8,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,AANSLUITNET,Netbeheerder,Netbeheerder,2009-06-09,Ja,Nee,{00000000-0000-0000-0000-000000000000},_70CB492C-C0CF-4976-8CFD-E3A249DFB6A1
POINT (5.6140146 51.3160594),LSmof,4FB5,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-04-28,Ja,Nee,{00000000-0000-0000-0000-000000000000},_A14F48C6-05FE-42FB-B964-6974B96FEA33
POINT (5.6138972 51.3160559),LSmof,4FC2,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-11-24,Ja,Nee,{00000000-0000-0000-0000-000000000000},_87610FE9-19E9-4205-84CF-8993F3967C3F
POINT (5.6137568 51.3160523),LSmof,4FCF,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_E88BA420-F844-4024-BC59-AFE43B3056F0
POINT (5.6137166 51.3160512),LSmof,4FDC,BESTAAND,IN BEDRIJF,AFTAK SPLITSEND,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-12-14,,Nee,{00000000-0000-0000-0000-000000000000},_F53B3D7E-9B0F-43A1-BAAE-1AD8D1DCE53E
POINT (5.6135828 51.3160477),LSmof,4FE9,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1997-11-24,Ja,Nee,{00000000-0000-0000-0000-000000000000},_E680F3BE-5C77-48B5-B969-657A203CAB85
POINT (5.6135376 51.3160466),LSmof,4FF6,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,1998-04-16,Ja,Nee,{00000000-0000-0000-0000-000000000000},_7A6737C8-3D92-4831-8C93-EFC608493390
POINT (5.6163608 51.3171459),LSmof,5003,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_AF01B9C7-4778-419B-A87C-C00DDF0CF9F9
POINT (5.6168317 51.3170860),LSmof,5010,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_BBE5691E-904D-4E2A-80F1-21A5E14DE0FE
POINT (5.6169056 51.3170924),LSmof,501D,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_1C38D512-42E3-4DA5-B3BD-BA46F1D12CCC
POINT (5.6166005 51.3170995),LSmof,502A,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_8E6E8665-273D-4601-8EDB-3EC86CA78C35
POINT (5.6166057 51.3170674),LSmof,5037,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_18BF1B75-3487-469B-9E2B-614CE73A20D3
POINT (5.6165477 51.3170634),LSmof,5044,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_988580DD-9928-44DC-B819-E8270FF04A71
POINT (5.6162812 51.3170115),LSmof,5051,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_752EA05D-99AF-4478-BB6A-722A508EAD72
POINT (5.6162641 51.3169845),LSmof,505E,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_B5398FD7-8DE0-43C8-A52D-C329A5DD9D92
POINT (5.6162121 51.3169266),LSmof,506B,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_59EA70F7-73CD-4EE5-8490-6FD57B07FB19
POINT (5.6170601 51.3165423),LSmof,5078,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_90B218F5-60FF-4C22-BC89-D6E5D0BDD493
POINT (5.6170513 51.3165318),LSmof,5085,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_5F6FE369-7F82-46E6-9810-A7F870239359
POINT (5.6170499 51.3165302),LSmof,5092,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_E84C29F4-9B51-4F01-9DF5-5B596B7B4F1A
POINT (5.6170376 51.3165154),LSmof,509F,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_E9F326FF-EBF9-45AC-9060-AD3B947971DE
POINT (5.6170189 51.3164887),LSmof,50AC,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_70BE074F-377A-4B42-A251-28549855C65E
POINT (5.6170099 51.3164714),LSmof,50B9,BESTAAND,IN BEDRIJF,AANSLUIT AFTAK,DISTRIBUTIE,Netbeheerder,Netbeheerder,,Ja,Nee,{00000000-0000-0000-0000-000000000000},_039D4C5E-C95B-4639-8FC1-857C04B69C46
